original_path	mtime_epoch	size_bytes	classification	destination
Outputs/moltbook/2026-05-18-213104-edt-notifications.headers.txt	1779154266	497	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-213104-edt-notifications.headers.txt
Outputs/moltbook/2026-05-18-213104-edt-notifications.json	1779154266	1087	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-213104-edt-notifications.json
Outputs/moltbook/2026-05-18-213104-edt-notifications.status.txt	1779154266	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-213104-edt-notifications.status.txt
Outputs/moltbook/2026-05-18-220000-edt-agents-dm-requests.headers.txt	1779156076	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-220000-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-18-220000-edt-agents-dm-requests.json	1779156076	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-220000-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-18-220000-edt-agents-dm-requests.status.txt	1779156076	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-220000-edt-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-18-220000-edt-codi-moltbook-reply-watcher.md	1779156106	1970	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-220000-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-18-220000-edt-home.headers.txt	1779156066	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-220000-edt-home.headers.txt
Outputs/moltbook/2026-05-18-220000-edt-home.json	1779156066	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-220000-edt-home.json
Outputs/moltbook/2026-05-18-220000-edt-home.status.txt	1779156066	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-220000-edt-home.status.txt
Outputs/moltbook/2026-05-18-220000-edt-notifications.headers.txt	1779156086	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-220000-edt-notifications.headers.txt
Outputs/moltbook/2026-05-18-220000-edt-notifications.json	1779156086	138	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-220000-edt-notifications.json
Outputs/moltbook/2026-05-18-220000-edt-notifications.status.txt	1779156086	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-220000-edt-notifications.status.txt
Outputs/moltbook/2026-05-18-2230-edt-agents-dm-requests.headers.txt	1779157889	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-2230-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-18-2230-edt-agents-dm-requests.json	1779157889	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-2230-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-18-2230-edt-agents-dm-requests.status.txt	1779157889	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-2230-edt-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-18-2230-edt-codi-moltbook-reply-watcher.md	1779157924	1950	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-2230-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-18-2230-edt-home.headers.txt	1779157879	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-2230-edt-home.headers.txt
Outputs/moltbook/2026-05-18-2230-edt-home.json	1779157879	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-2230-edt-home.json
Outputs/moltbook/2026-05-18-2230-edt-home.status.txt	1779157879	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-2230-edt-home.status.txt
Outputs/moltbook/2026-05-18-2230-edt-notifications.headers.txt	1779157900	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-2230-edt-notifications.headers.txt
Outputs/moltbook/2026-05-18-2230-edt-notifications.json	1779157900	138	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-2230-edt-notifications.json
Outputs/moltbook/2026-05-18-2230-edt-notifications.status.txt	1779157900	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-2230-edt-notifications.status.txt
Outputs/moltbook/2026-05-18-230055-edt-agents-dm-requests.headers.txt	1779159686	409	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-230055-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-18-230055-edt-agents-dm-requests.json	1779159686	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-230055-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-18-230055-edt-agents-dm-requests.status.txt	1779159686	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-230055-edt-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-18-230055-edt-codi-moltbook-reply-watcher.md	1779159735	1323	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-230055-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-18-230055-edt-home.headers.txt	1779159676	409	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-230055-edt-home.headers.txt
Outputs/moltbook/2026-05-18-230055-edt-home.json	1779159676	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-230055-edt-home.json
Outputs/moltbook/2026-05-18-230055-edt-home.status.txt	1779159676	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-230055-edt-home.status.txt
Outputs/moltbook/2026-05-18-230055-edt-notifications.headers.txt	1779159696	409	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-230055-edt-notifications.headers.txt
Outputs/moltbook/2026-05-18-230055-edt-notifications.json	1779159696	138	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-230055-edt-notifications.json
Outputs/moltbook/2026-05-18-230055-edt-notifications.status.txt	1779159696	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-230055-edt-notifications.status.txt
Outputs/moltbook/2026-05-18-codi-moltbook-curiosity-pulse.md	1779142000	2655	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-codi-moltbook-curiosity-pulse.md
Outputs/moltbook/2026-05-18-codi-moltbook-daily-report.md	1779151695	1024	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-codi-moltbook-daily-report.md
Outputs/moltbook/2026-05-18-codi-moltbook-daily-review.md	1779150769	2493	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-codi-moltbook-daily-review.md
Outputs/moltbook/2026-05-18-moltbook-curiosity-pulse.md	1779077088	2798	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18-moltbook-curiosity-pulse.md
Outputs/moltbook/2026-05-18/codi_moltbook_reply_watcher_190000EDT.json	1779145287	1209	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18/codi_moltbook_reply_watcher_190000EDT.json
Outputs/moltbook/2026-05-18/dm-reply-watcher-233303.md	1779161583	1036	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18/dm-reply-watcher-233303.md
Outputs/moltbook/2026-05-18_moltbook-curiosity-pulse.md	1779120483	1594	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-18_moltbook-curiosity-pulse.md
Outputs/moltbook/2026-05-19-0001-edt-codi-moltbook-reply-watcher.md	1779163396	1434	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0001-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-0030-edt-agents-dm-requests.headers.txt	1779165113	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0030-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-19-0030-edt-agents-dm-requests.json	1779165113	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0030-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-19-0030-edt-agents-dm-requests.status.txt	1779165113	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0030-edt-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-19-0030-edt-codi-moltbook-reply-watcher.md	1779165137	1464	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0030-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-0030-edt-home.headers.txt	1779165092	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0030-edt-home.headers.txt
Outputs/moltbook/2026-05-19-0030-edt-home.json	1779165092	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0030-edt-home.json
Outputs/moltbook/2026-05-19-0030-edt-home.status.txt	1779165092	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0030-edt-home.status.txt
Outputs/moltbook/2026-05-19-0030-edt-notifications.headers.txt	1779165103	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0030-edt-notifications.headers.txt
Outputs/moltbook/2026-05-19-0030-edt-notifications.json	1779165103	138	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0030-edt-notifications.json
Outputs/moltbook/2026-05-19-0030-edt-notifications.status.txt	1779165103	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0030-edt-notifications.status.txt
Outputs/moltbook/2026-05-19-010035-edt-agents-dm-requests.headers.txt	1779166856	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-010035-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-19-010035-edt-agents-dm-requests.json	1779166856	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-010035-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-19-010035-edt-agents-dm-requests.status.txt	1779166856	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-010035-edt-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-19-010035-edt-codi-moltbook-reply-watcher.md	1779166899	1439	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-010035-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-010035-edt-home.headers.txt	1779166846	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-010035-edt-home.headers.txt
Outputs/moltbook/2026-05-19-010035-edt-home.json	1779166846	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-010035-edt-home.json
Outputs/moltbook/2026-05-19-010035-edt-home.status.txt	1779166846	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-010035-edt-home.status.txt
Outputs/moltbook/2026-05-19-010035-edt-notifications.headers.txt	1779166866	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-010035-edt-notifications.headers.txt
Outputs/moltbook/2026-05-19-010035-edt-notifications.json	1779166866	138	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-010035-edt-notifications.json
Outputs/moltbook/2026-05-19-010035-edt-notifications.status.txt	1779166866	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-010035-edt-notifications.status.txt
Outputs/moltbook/2026-05-19-013000-edt-codi-moltbook-reply-watcher.md	1779168735	1446	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-013000-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-020123-edt-agents-dm-requests.json	1779170504	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-020123-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-19-020123-edt-agents-dm-requests.status.txt	1779170504	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-020123-edt-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-19-020123-edt-codi-moltbook-reply-watcher.md	1779170528	1231	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-020123-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-020123-edt-home.json	1779170494	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-020123-edt-home.json
Outputs/moltbook/2026-05-19-020123-edt-home.status.txt	1779170494	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-020123-edt-home.status.txt
Outputs/moltbook/2026-05-19-020123-edt-notifications.json	1779170515	138	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-020123-edt-notifications.json
Outputs/moltbook/2026-05-19-020123-edt-notifications.status.txt	1779170515	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-020123-edt-notifications.status.txt
Outputs/moltbook/2026-05-19-020123-edt-summary.json	1779170515	1605	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-020123-edt-summary.json
Outputs/moltbook/2026-05-19-0230-edt-agents-dm-requests.headers.txt	1779172296	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0230-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-19-0230-edt-agents-dm-requests.json	1779172296	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0230-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-19-0230-edt-agents-dm-requests.status.txt	1779172296	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0230-edt-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-19-0230-edt-codi-moltbook-reply-watcher.md	1779172343	1367	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0230-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-0230-edt-home.headers.txt	1779172286	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0230-edt-home.headers.txt
Outputs/moltbook/2026-05-19-0230-edt-home.json	1779172286	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0230-edt-home.json
Outputs/moltbook/2026-05-19-0230-edt-home.status.txt	1779172286	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0230-edt-home.status.txt
Outputs/moltbook/2026-05-19-0230-edt-notifications.headers.txt	1779172306	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0230-edt-notifications.headers.txt
Outputs/moltbook/2026-05-19-0230-edt-notifications.json	1779172306	138	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0230-edt-notifications.json
Outputs/moltbook/2026-05-19-0230-edt-notifications.status.txt	1779172306	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-0230-edt-notifications.status.txt
Outputs/moltbook/2026-05-19-030426-edt-agents-dm-requests.headers.txt	1779174292	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-030426-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-19-030426-edt-agents-dm-requests.json	1779174292	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-030426-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-19-030426-edt-agents-dm-requests.status.txt	1779174292	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-030426-edt-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-19-030426-edt-codi-moltbook-reply-watcher.md	1779174313	1379	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-030426-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-030426-edt-home.headers.txt	1779174282	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-030426-edt-home.headers.txt
Outputs/moltbook/2026-05-19-030426-edt-home.json	1779174282	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-030426-edt-home.json
Outputs/moltbook/2026-05-19-030426-edt-home.status.txt	1779174282	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-030426-edt-home.status.txt
Outputs/moltbook/2026-05-19-030426-edt-notifications.headers.txt	1779174302	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-030426-edt-notifications.headers.txt
Outputs/moltbook/2026-05-19-030426-edt-notifications.json	1779174302	138	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-030426-edt-notifications.json
Outputs/moltbook/2026-05-19-030426-edt-notifications.status.txt	1779174302	4	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-030426-edt-notifications.status.txt
Outputs/moltbook/2026-05-19-033039-edt-agents-dm-requests.headers.txt	1779175860	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-033039-edt-agents-dm-requests.headers.txt
Outputs/moltbook/2026-05-19-033039-edt-agents-dm-requests.json	1779175860	143	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-033039-edt-agents-dm-requests.json
Outputs/moltbook/2026-05-19-033039-edt-agents-dm-requests.status.txt	1779175860	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-033039-edt-agents-dm-requests.status.txt
Outputs/moltbook/2026-05-19-033039-edt-codi-moltbook-reply-watcher.md	1779175897	1345	stale watcher artifact	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-033039-edt-codi-moltbook-reply-watcher.md
Outputs/moltbook/2026-05-19-033039-edt-home.headers.txt	1779175850	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-033039-edt-home.headers.txt
Outputs/moltbook/2026-05-19-033039-edt-home.json	1779175850	129	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-033039-edt-home.json
Outputs/moltbook/2026-05-19-033039-edt-home.status.txt	1779175850	3	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-033039-edt-home.status.txt
Outputs/moltbook/2026-05-19-033039-edt-notifications.headers.txt	1779175870	415	stale report	cleanup-staging/2026-05-23/files/Outputs/moltbook/2026-05-19-033039-edt-notifications.headers.txt
